"id" "title" "nr_solutions" "url"
87 " Prime power triples" 12133 " https://projecteuler.net/problem=87"
82 " Path sum: three ways" 12348 " https://projecteuler.net/problem=82"
64 " Odd period square roots" 12528 " https://projecteuler.net/problem=64"
72 " Counting fractions" 12862 " https://projecteuler.net/problem=72"
102 " Triangle containment" 12863 " https://projecteuler.net/problem=102"
70 " Totient permutation" 12937 " https://projecteuler.net/problem=70"
89 " Roman numerals" 12989 " https://projecteuler.net/problem=89"
206 " Concealed Square" 13322 " https://projecteuler.net/problem=206"
61 " Cyclical figurate numbers" 14260 " https://projecteuler.net/problem=61"
60 " Prime pair sets" 14335 " https://projecteuler.net/problem=60"
85 " Counting rectangles" 14547 " https://projecteuler.net/problem=85"
112 " Bouncy numbers" 14609 " https://projecteuler.net/problem=112"
73 " Counting fractions in a range" 15024 " https://projecteuler.net/problem=73"
74 " Digit factorial chains" 15504 " https://projecteuler.net/problem=74"
71 " Ordered fractions" 16657 " https://projecteuler.net/problem=71"
76 " Counting summations" 16688 " https://projecteuler.net/problem=76"
65 " Convergents of e" 17545 " https://projecteuler.net/problem=65"
62 " Cubic permutations" 17590 " https://projecteuler.net/problem=62"
99 " Largest exponential" 18064 " https://projecteuler.net/problem=99"
51 "Prime digit replacements" 18081 "https://projecteuler.net/problem=51"
54 " Poker hands" 19817 " https://projecteuler.net/problem=54"
69 " Totient maximum" 19839 " https://projecteuler.net/problem=69"
81 " Path sum: two ways" 20521 " https://projecteuler.net/problem=81"
58 " Spiral primes" 22908 " https://projecteuler.net/problem=58"
57 " Square root convergents" 23563 " https://projecteuler.net/problem=57"
59 " XOR decryption" 24519 " https://projecteuler.net/problem=59"
92 " Square digit chains" 24862 " https://projecteuler.net/problem=92"
63 " Powerful digit counts" 24997 " https://projecteuler.net/problem=63"
79 " Passcode derivation" 26961 " https://projecteuler.net/problem=79"
97 " Large non-Mersenne prime" 28237 " https://projecteuler.net/problem=97"
55 " Lychrel numbers" 31798 " https://projecteuler.net/problem=55"
44 " Pentagon numbers" 32208 " https://projecteuler.net/problem=44"
49 " Prime permutations" 32567 " https://projecteuler.net/problem=49"
47 " Distinct primes factors" 32728 " https://projecteuler.net/problem=47"
43 " Sub-string divisibility" 33449 " https://projecteuler.net/problem=43"
46 " Goldbach's other conjecture" 34349 " https://projecteuler.net/problem=46"
56 " Powerful digit sum" 34443 " https://projecteuler.net/problem=56"
50 " Consecutive prime sum" 34944 " https://projecteuler.net/problem=50"
53 " Combinatoric selections" 35325 " https://projecteuler.net/problem=53"
38 " Pandigital multiples" 36006 " https://projecteuler.net/problem=38"
52 " Permuted multiples" 38842 " https://projecteuler.net/problem=52"
41 " Pandigital prime" 38984 " https://projecteuler.net/problem=41"
32 " Pandigital products" 40175 " https://projecteuler.net/problem=32"
33 " Digit cancelling fractions" 41243 " https://projecteuler.net/problem=33"
39 " Integer right triangles" 41751 " https://projecteuler.net/problem=39"
45 " Triangular pentagonal and hexagonal" 41984 " https://projecteuler.net/problem=45"
37 " Truncatable primes" 42338 " https://projecteuler.net/problem=37"
42 " Coded triangle numbers" 44255 " https://projecteuler.net/problem=42"
40 " Champernowne's constant" 46562 " https://projecteuler.net/problem=40"
31 " Coin sums" 46965 " https://projecteuler.net/problem=31"
26 " Reciprocal cycles" 47001 " https://projecteuler.net/problem=26"
27 " Quadratic primes" 49479 " https://projecteuler.net/problem=27"
35 " Circular primes" 49818 " https://projecteuler.net/problem=35"
36 " Double-base palindromes" 52775 " https://projecteuler.net/problem=36"
34 " Digit factorials" 54646 " https://projecteuler.net/problem=34"
23 " Non-abundant sums" 57620 " https://projecteuler.net/problem=23"
67 " Maximum path sum II" 58068 " https://projecteuler.net/problem=67"
29 " Distinct powers" 59389 " https://projecteuler.net/problem=29"
30 " Digit fifth powers" 62886 " https://projecteuler.net/problem=30"
28 " Number spiral diagonals" 64611 " https://projecteuler.net/problem=28"
24 " Lexicographic permutations" 65618 " https://projecteuler.net/problem=24"
48 " Self powers" 69315 " https://projecteuler.net/problem=48"
19 " Counting Sundays" 76061 " https://projecteuler.net/problem=19"
22 " Names scores" 76212 " https://projecteuler.net/problem=22"
21 " Amicable numbers" 81714 " https://projecteuler.net/problem=21"
18 " Maximum path sum I" 82231 " https://projecteuler.net/problem=18"
17 " Number letter counts" 84470 " https://projecteuler.net/problem=17"
25 " 1000-digit Fibonacci number" 88956 " https://projecteuler.net/problem=25"
15 " Lattice paths" 102635 " https://projecteuler.net/problem=15"
20 " Factorial digit sum" 115262 " https://projecteuler.net/problem=20"
12 " Highly divisible triangular number" 118558 " https://projecteuler.net/problem=12"
14 " Longest Collatz sequence" 123095 " https://projecteuler.net/problem=14"
13 " Large sum" 125122 " https://projecteuler.net/problem=13"
16 " Power digit sum" 127752 " https://projecteuler.net/problem=16"
11 " Largest product in a grid" 129938 " https://projecteuler.net/problem=11"
10 " Summation of primes" 174603 " https://projecteuler.net/problem=10"
9 " Special Pythagorean triplet" 190199 " https://projecteuler.net/problem=9"
8 " Largest product in a series" 191127 " https://projecteuler.net/problem=8"
7 " 10001st prime" 219088 " https://projecteuler.net/problem=7"
4 " Largest palindrome product" 241008 " https://projecteuler.net/problem=4"
5 " Smallest multiple" 253814 " https://projecteuler.net/problem=5"
6 " Sum square difference" 255648 " https://projecteuler.net/problem=6"
3 " Largest prime factor" 266351 " https://projecteuler.net/problem=3"
2 " Even Fibonacci numbers" 366051 " https://projecteuler.net/problem=2"
1 "Multiples of 3 and 5" 445345 "https://projecteuler.net/problem=1"
